index,"server","path","artist","album","song","genre","type",genre_idx
1028,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","02 Say Please.mp3","Folk","CD",1
1029,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","04 Temazcal.mp3","Folk","CD",1
1030,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","06 Baby Boomer.mp3","Folk","CD",1
1031,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","13 Map Of The World.mp3","Folk","CD",1
1032,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","12 Magic Marker.mp3","Folk","CD",1
1033,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","07 Man Named Truth.mp3","Folk","CD",1
1034,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","01 Dear God (Sincerely M.O.F.).mp3","Folk","CD",1
1035,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Monsters Of Folk","Monsters Of Folk","05 The Right Place.mp3","Folk","CD",1
1036,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Alexander","Alexander","03 Truth.m4a","Pop","Download",1
1037,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","05 Smooth.mp3","TexMex","CD",1
1038,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","06 Do You Like the Way.mp3","TexMex","CD",1
1039,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","04 Africa Bamba.mp3","TexMex","CD",1
1040,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","08 Migra.mp3","TexMex","CD",1
1041,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","01 (Da Le) Yalleo.mp3","TexMex","CD",1
1042,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","12 Primavera.mp3","TexMex","CD",1
1043,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","03 Put Your Lights On.mp3","TexMex","CD",1
1044,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","13 The Calling.mp3","TexMex","CD",1
1045,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","07 Maria, Maria.mp3","TexMex","CD",1
1046,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","10 Wishing It Was.mp3","TexMex","CD",1
1047,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","02 Love of My Life.mp3","TexMex","CD",1
1048,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","11 El Farol.mp3","TexMex","CD",1
1049,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Supernatural","09 Corazon Espinado.mp3","TexMex","CD",1
1050,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","02 Black Magic Woman.mp3","TexMex","Vinyl",1
1051,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","06 Mothers Daughter.mp3","TexMex","Vinyl",1
1052,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","05 Se A Cabo.mp3","TexMex","Vinyl",1
1053,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","04 Incident at Neshabur.mp3","TexMex","Vinyl",1
1054,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","01 Singing Winds Crying Beast.mp3","TexMex","Vinyl",1
1055,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","07 Samba Pa Ti.mp3","TexMex","Vinyl",1
1056,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","08 Hope Youre Feeling Better.mp3","TexMex","Vinyl",1
1057,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","03 Oye Como Va.mp3","TexMex","Vinyl",1
1058,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Abraxas","09 El Nicoya.mp3","TexMex","Vinyl",1
1059,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","04 Oye 2014 (feat. Pitbull).m4a","TexMex","Download",1
1060,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","08 Margarita (feat. Romeo Santos).m4a","TexMex","Download",1
1061,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","11 Yo Soy la Luz (feat. Wayne Shorter & Cindy Blackman Santana).m4a","TexMex","Download",1
1062,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","03 Mal Bicho (feat. Los Fabulosos Cadillacs).m4a","TexMex","Download",1
1063,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","01 Saideira (feat. Samuel Rosa) [Spanish Version].m4a","TexMex","Download",1
1064,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","Digital Booklet - Corazon (Deluxe Version).pdf","TexMex","Download",1
1065,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","10 Feel It Coming Back (feat. Diego Torres).m4a","TexMex","Download",1
1066,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","07 Besos de Lejos (feat. Gloria Estefan).m4a","TexMex","Download",1
1067,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","02 La Flaca (feat. Juanes).m4a","TexMex","Download",1
1068,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","06 Una Noche en Napoles (feat. Lila Downs, Nina Pastori & Soledad).m4a","TexMex","Download",1
1069,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","12 I See Your Face.m4a","TexMex","Download",1
1070,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","09 Indy (feat. Miguel).m4a","TexMex","Download",1
1071,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","13 Saideira (feat. Samuel Rosa).m4a","TexMex","Download",1
1072,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","05 Iron Lion Zion (feat. Ziggy Marley & ChocQuibTown).m4a","TexMex","Download",1
1073,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","15 Amor Correspondido (feat. Diego Torres).m4a","TexMex","Download",1
1074,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","Corazon (Deluxe Version)","14 Beijo de Longe (feat. Gloria Estefan).m4a","TexMex","Download",1
1075,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","02 Twisted.mp3","TexMex","CD",1
1076,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","03 Brown Skin Girl.mp3","TexMex","CD",1
1077,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","08 Hermes.mp3","TexMex","CD",1
1078,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","07 El Fuego.mp3","TexMex","CD",1
1079,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","01 Trinity.mp3","TexMex","CD",1
1080,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","10 I Don't Want To Lose Your Love.mp3","TexMex","CD",1
1081,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","12 Just Feel Better.mp3","TexMex","CD",1
1082,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","09 I Am Somebody.mp3","TexMex","CD",1
1083,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","05 Cry Baby Cry.mp3","TexMex","CD",1
1084,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","04 Con Santana.mp3","TexMex","CD",1
1085,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","06 Da Tu Amor.mp3","TexMex","CD",1
1086,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","13 I'm Feeling You.mp3","TexMex","CD",1
1087,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Santana","All That I Am","11 My Man.mp3","TexMex","CD",1
1088,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","03 I'm Not Supposed to Care.m4a","Folk","Download",1
1089,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","08 Summertime Dream.m4a","Folk","Download",1
1090,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","05 Never Too Close.m4a","Folk","Download",1
1091,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","04 I'd Do It Again.m4a","Folk","Download",1
1092,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","06 Protocol.m4a","Folk","Download",1
1093,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","09 Spanish Moss.m4a","Folk","Download",1
1094,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","07 The House You Live In.m4a","Folk","Download",1
1095,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","01 Race Among the Ruins.m4a","Folk","Download",1
1096,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","02 The Wreck of the Edmund Fitzgerald.m4a","Folk","Download",1
1097,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Summertime Dream","10 Too Many Clues In This Room.m4a","Folk","Download",1
1098,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","06 Affair on 8th Avenue of Darkness.mp3","Folk","Vinyl",1
1099,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","22 Carefree Highway.mp3","Folk","Vinyl",1
1100,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","09 Bitter Green.mp3","Folk","Vinyl",1
1101,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","04 Softly.mp3","Folk","Vinyl",1
1102,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","12 Sundown.mp3","Folk","Vinyl",1
1103,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","20 If You Could Read My Mind.mp3","Folk","Vinyl",1
1104,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","05 For Loving Me.mp3","Folk","Vinyl",1
1105,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","02 Song for a Winters Night.mp3","Folk","Vinyl",1
1106,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","17 Don Quixote.mp3","Folk","Vinyl",1
1107,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","01 Im Not Sayin-Ribbon of Darkness.mp3","Folk","Vinyl",1
1108,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","16 Cotton Jenny 1.mp3","Folk","Vinyl",1
1109,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","19 Old Dans Records.mp3","Folk","Vinyl",1
1110,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","16 Cotton Jenny.mp3","Folk","Vinyl",1
1111,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","07 Steel Rail Blues.mp3","Folk","Vinyl",1
1112,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","21 Cold On the Shoulder.mp3","Folk","Vinyl",1
1113,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","03 Canadian Railroad Trilogy.mp3","Folk","Vinyl",1
1114,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","08 Wherefore and Why.mp3","Folk","Vinyl",1
1115,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","11 Mistrel of the Dawn.mp3","Folk","Vinyl",1
1116,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","13 Beautiful.mp3","Folk","Vinyl",1
1117,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","10 Early Morning Rain.mp3","Folk","Vinyl",1
1118,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","18 Circle of Steel.mp3","Folk","Vinyl",1
1119,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","15 Rainy Day People.mp3","Folk","Vinyl",1
1120,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Gordon Lightfoot","Gord's Gold","14 Summer Side of Life.mp3","Folk","Vinyl",1
1121,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","10 You Make Me Smile.mp3","R&B","CD",1
1122,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","06 Take Me Back.mp3","R&B","CD",1
1123,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","01 I Need A Dollar.mp3","R&B","CD",1
1124,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","11 If I.mp3","R&B","CD",1
1125,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","08 Loving You Is Killing Me.mp3","R&B","CD",1
1126,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","09 Good Things.mp3","R&B","CD",1
1127,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","05 Life So Hard.mp3","R&B","CD",1
1128,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","04 Miss Fortune.mp3","R&B","CD",1
1129,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","12 Mama Hold My Hand.mp3","R&B","CD",1
1130,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","13 Politician (Reprise).mp3","R&B","CD",1
1131,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","07 Femme Fatale.mp3","R&B","CD",1
1132,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","03 Hey Brother.mp3","R&B","CD",1
1133,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","Good Things","02 Green Lights.mp3","R&B","CD",1
1134,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Aloe Blacc","I Need a Dollar (How to Make It In America) - EP","01 I Need a Dollar (How to Make It In America).m4a","R&B","Download",1
1135,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","04 Ooh Poo Pah Doo.mp3","Rock","Vinyl",1
1136,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","10 I Want To Take You Higher.mp3","Rock","Vinyl",1
1137,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","06 A Love Like Yours.mp3","Rock","Vinyl",1
1138,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","02 Everyday People.mp3","Rock","Vinyl",1
1139,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","01 Intro Peice Of My Heart.mp3","Rock","Vinyl",1
1140,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","03 Sweet Soul Music.mp3","Rock","Vinyl",1
1141,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","08 Proud Mary Continued.mp3","Rock","Vinyl",1
1142,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","05 Honky Tonk Women.mp3","Rock","Vinyl",1
1143,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","11 I've Been Loving You Too Long.mp3","Rock","Vinyl",1
1144,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","12 Respect.mp3","Rock","Vinyl",1
1145,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","09 I Smell Trouble.mp3","Rock","Vinyl",1
1146,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ike and Tina Turner","What You Hear Is What You Get","07 Proud Mary.mp3","Rock","Vinyl",1
1147,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Ritchie Valens","La Bamba","01 La Bamba Ritchie Valens.m4a","Rock","Download",1
1148,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","Padraig MacMathuna","Hives Of Honeyed Sound (Blas Na Meala)","12 The Tennesse Waltz_Keep The Old Ark Rolling.m4a","Pop","Download",1
1149,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","04 Sam Stone.mp3","Folk","CD",1
1150,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","02 Spanish Pipedream.mp3","Folk","CD",1
1151,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","03 Hello in There.mp3","Folk","CD",1
1152,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","10 Quiet Man.mp3","Folk","CD",1
1153,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","01 Illegal Smile.mp3","Folk","CD",1
1154,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","13 Flashback Blues.mp3","Folk","CD",1
1155,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","08 Far from Me.mp3","Folk","CD",1
1156,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","05 Paradise.mp3","Folk","CD",1
1157,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","09 Angel from Montgomery.mp3","Folk","CD",1
1158,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","12 Six O'Clock News.mp3","Folk","CD",1
1159,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","06 Pretty Good.mp3","Folk","CD",1
1160,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","07 Your Flag Decal Won't Get You into Heaven Anymore.mp3","Folk","CD",1
1161,"OSXAir.home","/Users/rduvalwa2/Music/iTunes/iTunes Music/Music","John Prine","John Prine","11 Donald and Lydia.mp3","Folk","CD",1
